user,song,time,frequency,confidence,note,score
Earth,รักแรกพบ,45.32,126.3428906316216,0.827426,B2,0.6019084589876698
Earth,รักแรกพบ,45.33,125.97883509895675,0.8018659,B2,0.6518657719717312
Earth,รักแรกพบ,45.34,126.10177543183269,0.81713897,B2,0.6349792286786896
Earth,รักแรกพบ,45.35,125.97758566814244,0.8202257,B2,0.6520374728683471
Earth,รักแรกพบ,45.36,125.98627914402728,0.82184345,B2,0.6508428220819151
Earth,รักแรกพบ,45.37,125.2343354515127,0.80135274,B2,0.7544803689579435
Earth,รักแรกพบ,45.38,124.40241954191447,0.8558584,B2,0.869867742929234
Earth,รักแรกพบ,45.39,123.33710800046961,0.85954356,B2,0.9812407984031166
Earth,รักแรกพบ,45.4,123.32652337425058,0.85623854,B2,0.9797550126619321
Earth,รักแรกพบ,45.41,125.48112340131058,0.7536792,B2,0.7203980796939817
Earth,รักแรกพบ,45.42,129.1895161379474,0.85710096,C3,0.7838256981554665
Earth,รักแรกพบ,45.43,130.67423235059883,0.8884326,C3,0.9816539250489363
Earth,รักแรกพบ,45.44,131.83636538362563,0.89559495,C3,0.8650617933059658
Earth,รักแรกพบ,45.45,132.8726497382937,0.86387134,C3,0.7295122032321635
Earth,รักแรกพบ,45.46,133.3815501843105,0.87040555,C3,0.6633328263178708
Earth,รักแรกพบ,45.47,133.3624382993424,0.87653834,C3,0.6658136429423296
Earth,รักแรกพบ,45.48,133.42182980492933,0.8415533,C3,0.658105497396367
Earth,รักแรกพบ,45.49,133.80213449000922,0.87063503,C3,0.6088287144495415
Earth,รักแรกพบ,45.5,133.39663743576975,0.8672204,C3,0.6613746779629442
Earth,รักแรกพบ,45.51,132.80821612631743,0.82837355,C3,0.7379094707419387
Earth,รักแรกพบ,45.52,131.41490749945018,0.8298782,C3,0.9204949811289057
Earth,รักแรกพบ,45.53,129.37085522689645,0.79742914,C3,0.8081094238503076
Earth,รักแรกพบ,45.54,128.33218152532544,0.5783677,C3,0.6685536748797338
Earth,รักแรกพบ,45.55,125.4117509904517,0.39513615,B2,0.7299718775227662
Earth,รักแรกพบ,45.56,123.58695774041891,0.6176206,B2,0.9837242589093289
Earth,รักแรกพบ,45.57,120.55803216103604,0.13437657,B2,0.5866909968323176
Earth,รักแรกพบ,45.58,135.9144435922098,0.17972049,C♯3,0.6623430639029417
Earth,รักแรกพบ,45.59,154.3348378071528,0.103284776,D♯3,0.8627227916897113
Earth,รักแรกพบ,45.6,174.55899224596493,0.12742214,F3,0.9945338499607794
Earth,รักแรกพบ,45.61,193.7368533336798,0.19980015,G3,0.7991386923620207
Earth,รักแรกพบ,45.62,187.65658652448448,0.11857928,F♯3,0.7529031489385724
Earth,รักแรกพบ,45.63,168.59794768062503,0.17594665,E3,0.6069985890702817
Earth,รักแรกพบ,45.64,163.54586124742121,0.37017107,E3,0.8663007210453327
Earth,รักแรกพบ,45.65,161.35830912964707,0.4547145,E3,0.6331721690588488
Earth,รักแรกพบ,45.66,155.25702582890966,0.297318,D♯3,0.9658603874940611
Earth,รักแรกพบ,45.67,144.06028435967568,0.7647752,D3,0.6700296005783662
Earth,รักแรกพบ,45.68,143.01017575841948,0.8746251,D3,0.5433713666453701
Earth,รักแรกพบ,45.69,142.71311649191807,0.8993063,D3,0.5073729502750085
Earth,รักแรกพบ,45.7,142.99378882490862,0.90404606,D3,0.5413875048254002
Earth,รักแรกพบ,45.71,143.35950659228965,0.9183742,D3,0.585608640437767
Earth,รักแรกพบ,45.72,143.8087285044072,0.92770964,D3,0.639772632771854
Earth,รักแรกพบ,45.73,144.5105295405154,0.9211313,D3,0.7240531110982017
Earth,รักแรกพบ,45.74,145.56396403609963,0.93009,D3,0.8497966511300481
Earth,รักแรกพบ,45.75,146.43606089707035,0.9187583,D3,0.9532081675711143
Earth,รักแรกพบ,45.76,148.00228941590288,0.91049117,D3,0.8626083717682488
Earth,รักแรกพบ,45.77,149.90460911432112,0.8613321,D3,0.6415053751646513
Earth,รักแรกพบ,45.78,151.47398119116602,0.8578695,D♯3,0.5387977399586406
Earth,รักแรกพบ,45.79,152.19759364774453,0.8057353,D♯3,0.6213043028399425
Earth,รักแรกพบ,45.8,152.0309386190161,0.71408784,D♯3,0.6023370556266243
Earth,รักแรกพบ,45.81,149.32919467617185,0.58908993,D3,0.7080873109560759
Earth,รักแรกพบ,45.82,147.3478529701117,0.71183175,D3,0.9393298185894446
Earth,รักแรกพบ,45.83,147.14174014392518,0.4635673,D3,0.9635635850282175
Earth,รักแรกพบ,45.84,147.64487672529526,0.1988623,D3,0.9044667348340732
Earth,รักแรกพบ,45.85,147.64727659039377,0.5628287,D3,0.9041853370302271
Earth,รักแรกพบ,45.86,147.47390649637134,0.51418316,D3,0.92452574372344
Earth,รักแรกพบ,45.87,145.3791801822683,0.3553306,D3,0.827805815542975
Earth,รักแรกพบ,45.88,144.10922707760687,0.20177884,D3,0.6759102574270706
Earth,รักแรกพบ,45.89,142.77437816421838,0.102041446,D3,0.5148029285824448
Earth,รักแรกพบ,45.9,142.9201184879418,0.16305922,D3,0.5324658962345918
Earth,รักแรกพบ,45.91,140.81511068229884,0.3014295,C♯3,0.724416413372982
Earth,รักแรกพบ,45.92,138.23645850570514,0.52317345,C♯3,0.9556156653877841
Earth,รักแรกพบ,45.93,135.61338671483665,0.44496554,C♯3,0.6239528826975436
Earth,รักแรกพบ,45.94,134.85902538695422,0.38721886,C♯3,0.5273826341973364
Earth,รักแรกพบ,45.95,134.03903040596964,0.591905,C3,0.5782044164333717
Earth,รักแรกพบ,45.96,130.0959754762201,0.49117815,C3,0.904873710063887
Earth,รักแรกพบ,45.97,131.37896304272044,0.15004371,C3,0.9252308806097741
Earth,รักแรกพบ,45.98,128.3751996632244,0.114647545,C3,0.6743559595986598
Earth,รักแรกพบ,45.99,122.82897761831711,0.33456406,B2,0.9097692253677317
Earth,รักแรกพบ,46.0,120.83575828735096,0.51608443,B2,0.6265270785677884
Earth,รักแรกพบ,46.01,118.9492886446994,0.55007404,A♯2,0.6458825569405733
Earth,รักแรกพบ,46.02,116.84747161106115,0.06906178,A♯2,0.9545240823435124
Earth,รักแรกพบ,46.03,114.76773439880589,0.15820384,A♯2,0.7345629419201417
Earth,รักแรกพบ,46.04,110.35277504723469,0.26831415,A2,0.9445673697471637
Earth,รักแรกพบ,46.05,105.33996611277115,0.13307609,G♯2,0.7494074790192733
Earth,รักแรกพบ,46.06,100.24761069676816,0.35950494,G2,0.6072280625328472
Earth,รักแรกพบ,46.07,98.91638201718584,0.53419936,G2,0.8386657545138666
Earth,รักแรกพบ,46.08,96.67801437348712,0.7111713,G2,0.7650746868247165
Earth,รักแรกพบ,46.09,95.54819366724318,0.82259053,G2,0.5615637691408433
Earth,รักแรกพบ,46.1,94.41281302044416,0.85807824,F♯2,0.6453874441971383
Earth,รักแรกพบ,46.11,93.74934106585786,0.86460465,F♯2,0.7674768201750762
Earth,รักแรกพบ,46.12,93.6583106528445,0.8792209,F♯2,0.7842952330262334
Earth,รักแรกพบ,46.13,93.33877087784886,0.88894254,F♯2,0.8434617903242585
Earth,รักแรกพบ,46.14,92.93276685564052,0.90598667,F♯2,0.9189310873469474
Earth,รักแรกพบ,46.15,93.04291070889413,0.9194947,F♯2,0.8984246626531415
Earth,รักแรกพบ,46.16,92.9195796119364,0.92222536,F♯2,0.9213878984430843
Earth,รักแรกพบ,46.17,93.62941171873892,0.89244676,F♯2,0.7896379024194956
Earth,รักแรกพบ,46.18,93.95953397816724,0.8920045,F♯2,0.7287047292258626
Earth,รักแรกพบ,46.19,94.51882835393451,0.8566961,F♯2,0.6259584726400378
Earth,รักแรกพบ,46.2,95.37490624426135,0.857694,G2,0.5301373812957165
Earth,รักแรกพบ,46.21,96.5086026635565,0.8584925,G2,0.7347111554142823
Earth,รักแรกพบ,46.22,97.19136898609938,0.90478635,G2,0.8567589998771906
Earth,รักแรกพบ,46.23,97.52048599752979,0.90404093,G2,0.9152843648571927
Earth,รักแรกพบ,46.24,97.74525546913935,0.90062547,G2,0.9551406890015426
Earth,รักแรกพบ,46.25,97.82305379143196,0.90119034,G2,0.9689146089303081
Earth,รักแรกพบ,46.26,97.91678546257188,0.90603375,G2,0.985494930399361
Earth,รักแรกพบ,46.27,97.91016134439806,0.9122723,G2,0.9843237025250657
Earth,รักแรกพบ,46.28,97.64904868302736,0.89231014,G2,0.9380924461624748
Earth,รักแรกพบ,46.29,97.03058571130505,0.81307596,G2,0.828095552033308
Earth,รักแรกพบ,46.3,96.20311908371626,0.6311234,G2,0.6798246116136748
Earth,รักแรกพบ,46.31,97.1640285509543,0.38560113,G2,0.8518882637770873
Earth,รักแรกพบ,46.32,97.23807918499043,0.2069081,G2,0.8650773167860013
Earth,รักแรกพบ,46.33,98.35966447501139,0.40323567,G2,0.9363776602829886
Earth,รักแรกพบ,46.34,97.67628021575871,0.5946095,G2,0.9429196907644952
Earth,รักแรกพบ,46.35,88.34913871558908,0.13276719,F2,0.7945865773680003
Earth,รักแรกพบ,46.36,78.81254791797627,0.15946706,D♯2,0.7720753124626712
Earth,รักแรกพบ,46.37,73.04525738746332,0.4393301,D2,0.9123078501182068
Earth,รักแรกพบ,46.38,62.3096522095981,0.18255568,B1,0.8397114518840211
Earth,รักแรกพบ,46.39,58.12866391369901,0.20459901,A♯1,0.9578175599263713
Earth,รักแรกพบ,46.4,52.12881908228407,0.26023665,G♯1,0.9282052909196592
Earth,รักแรกพบ,46.41,46.64281817520397,0.076159246,F♯1,0.8533199119856811
Earth,รักแรกพบ,46.42,41.725788968711285,0.122972436,E1,0.7819074765060483
Earth,รักแรกพบ,46.43,40.55274496139728,0.10108273,E1,0.72441543863876
Earth,รักแรกพบ,46.44,39.97556092575589,0.1497473,D♯1,0.5237600956144237
Earth,รักแรกพบ,46.45,38.43251084995194,0.078981295,D♯1,0.7947473696461302
Earth,รักแรกพบ,46.46,39.51771775484687,0.3475247,D♯1,0.7231838618437098
Earth,รักแรกพบ,46.47,42.30947049081778,0.5378679,E1,0.5414118604220264
Earth,รักแรกพบ,46.48,43.56302923280246,0.5561261,F1,0.9640719112888949
Earth,รักแรกพบ,46.49,43.99055714108723,0.3749283,F1,0.8668529462223067
Earth,รักแรกพบ,46.5,45.309541054214726,0.52812505,F♯1,0.644599108679262
Earth,รักแรกพบ,46.51,46.26760760756002,0.72811484,F♯1,0.9931493952984193
Earth,รักแรกพบ,46.52,45.16030910300097,0.4061087,F♯1,0.5874849056551841
Earth,รักแรกพบ,46.53,42.389353235388604,0.44424948,E1,0.5087559716493202
Earth,รักแรกพบ,46.54,43.85882631048098,0.49001792,F1,0.918772962328912
Earth,รักแรกพบ,46.55,45.00014986829173,0.47151867,F♯1,0.525978250695176
Earth,รักแรกพบ,46.56,44.978661962991744,0.3975142,F♯1,0.5177095053653527
Earth,รักแรกพบ,46.57,44.75112775520322,0.06705355,F1,0.5700909482855768
Earth,รักแรกพบ,46.58,39.69247817043471,0.05402725,D♯1,0.6467917587131501
Earth,รักแรกพบ,46.59,43.83710948355321,0.08312209,F1,0.9273473416643179
Earth,รักแรกพบ,46.6,47.79498682780181,0.26190007,G1,0.5691322145836601
Earth,รักแรกพบ,46.61,46.68097862018533,0.5681492,F♯1,0.8391617513385825
Earth,รักแรกพบ,46.62,46.452054686294886,0.51421154,F♯1,0.9242704808858622
Earth,รักแรกพบ,46.63,51.00519931431306,0.23811123,G♯1,0.6945523984553705
Earth,รักแรกพบ,46.64,55.55582806054812,0.43977267,A1,0.8259202452809843
Earth,รักแรกพบ,46.65,58.571626842020954,0.14880769,A♯1,0.9107558288843375
Earth,รักแรกพบ,46.66,64.5143049151969,0.3355124,C2,0.7622496361839854
Earth,รักแรกพบ,46.67,69.53528065864339,0.093487896,C♯2,0.9402375630222785
Earth,รักแรกพบ,46.68,73.84773195276873,0.21223412,D2,0.898536068569453
Earth,รักแรกพบ,46.69,74.5759745310107,0.09200214,D2,0.7286483202372867
Earth,รักแรกพบ,46.7,81.59387368638592,0.54001266,E2,0.8283505888800653
Earth,รักแรกพบ,46.71,91.7787797437662,0.41178006,F♯2,0.864748080498664
Earth,รักแรกพบ,46.72,98.87902834241716,0.23055974,G2,0.845204627611933
Earth,รักแรกพบ,46.73,102.44888261908827,0.21341243,G♯2,0.7688087074318504
Earth,รักแรกพบ,46.74,108.26092454737056,0.3379671,A2,0.724109080854264
Earth,รักแรกพบ,46.75,110.27085568741262,0.19899888,A2,0.9574237977777524
Earth,รักแรกพบ,46.76,112.06179771793893,0.20024039,A2,0.6785077825481114
Earth,รักแรกพบ,46.77,112.94900276276562,0.16842566,A2,0.5419838878143806
Earth,รักแรกพบ,46.78,114.99332163458493,0.33656037,A♯2,0.7685586447474759
Earth,รักแรกพบ,46.79,116.89269715566226,0.66039354,A♯2,0.9478246772655409
Earth,รักแรกพบ,46.8,116.5607187763639,0.85101527,A♯2,0.9970621372448427
Earth,รักแรกพบ,46.81,116.76469766673395,0.9051499,A♯2,0.9667923710405144
Earth,รักแรกพบ,46.82,117.38367868089307,0.91069514,A♯2,0.8752603672408855
Earth,รักแรกพบ,46.83,118.08946436504095,0.9041139,A♯2,0.7714792012852776
Earth,รักแรกพบ,46.84,118.9492295238017,0.8934185,A♯2,0.6458911616273042
Earth,รักแรกพบ,46.85,119.67363658589484,0.88813466,A♯2,0.5407778466807841
Earth,รักแรกพบ,46.86,120.69574118892493,0.89511824,B2,0.6064549640878086
Earth,รักแรกพบ,46.87,121.71478518249118,0.9016561,B2,0.7520108587056048
Earth,รักแรกพบ,46.88,122.41608976054292,0.92805415,B2,0.8514760086422766
Earth,รักแรกพบ,46.89,123.14336927947798,0.92274815,B2,0.9540250819147797
Earth,รักแรกพบ,46.9,123.74611992756525,0.9176277,B2,0.9614428044152264
Earth,รักแรกพบ,46.91,124.26071760730126,0.910115,B2,0.8895987930067032
Earth,รักแรกพบ,46.92,124.77074054807416,0.87451905,B2,0.818686441456709
Earth,รักแรกพบ,46.93,125.20037000188344,0.8593067,B2,0.7591763749004211
Earth,รักแรกพบ,46.94,125.99327325887319,0.8385632,B2,0.6498817560230246
